municipio,regiao,ano,tipo_crime,quantidade,fonte
Agudos do Sul,RGI de Curitiba,2018,Ocorrências Envolvendo Uso/Consumo de Drogas,4.0,Crimes gerais
Agudos do Sul,RGI de Curitiba,2019,Ocorrências Envolvendo Uso/Consumo de Drogas,7.0,Crimes gerais
Agudos do Sul,RGI de Curitiba,2020,Ocorrências Envolvendo Uso/Consumo de Drogas,7.0,Crimes gerais
Agudos do Sul,RGI de Curitiba,2021,Ocorrências Envolvendo Uso/Consumo de Drogas,5.0,Crimes gerais
Agudos do Sul,RGI de Curitiba,2022,Ocorrências Envolvendo Uso/Consumo de Drogas,3.0,Crimes gerais
Agudos do Sul,RGI de Curitiba,2023,Ocorrências Envolvendo Uso/Consumo de Drogas,5.0,Crimes gerais
Agudos do Sul,RGI de Curitiba,2024,Ocorrências Envolvendo Uso/Consumo de Drogas,4.0,Crimes gerais
Agudos do Sul,RGI de Curitiba,2018,Perturbação do Sossego/Tranquilidade,8.0,Crimes gerais
Agudos do Sul,RGI de Curitiba,2019,Perturbação do Sossego/Tranquilidade,12.0,Crimes gerais
Agudos do Sul,RGI de Curitiba,2020,Perturbação do Sossego/Tranquilidade,10.0,Crimes gerais
Agudos do Sul,RGI de Curitiba,2021,Perturbação do Sossego/Tranquilidade,20.0,Crimes gerais
Agudos do Sul,RGI de Curitiba,2022,Perturbação do Sossego/Tranquilidade,46.0,Crimes gerais
Agudos do Sul,RGI de Curitiba,2023,Perturbação do Sossego/Tranquilidade,40.0,Crimes gerais
Agudos do Sul,RGI de Curitiba,2024,Perturbação do Sossego/Tranquilidade,35.0,Crimes gerais
Agudos do Sul,RGI de Curitiba,2018,Roubos de Veículos,6.0,Crimes gerais
Agudos do Sul,RGI de Curitiba,2019,Roubos de Veículos,1.0,Crimes gerais
Agudos do Sul,RGI de Curitiba,2020,Roubos de Veículos,3.0,Crimes gerais
Agudos do Sul,RGI de Curitiba,2021,Roubos de Veículos,5.0,Crimes gerais
Agudos do Sul,RGI de Curitiba,2022,Roubos de Veículos,2.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2018,Armas de Fogo Apreendidas,47.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2019,Armas de Fogo Apreendidas,47.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2020,Armas de Fogo Apreendidas,43.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2021,Armas de Fogo Apreendidas,28.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2022,Armas de Fogo Apreendidas,38.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2023,Armas de Fogo Apreendidas,60.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2024,Armas de Fogo Apreendidas,48.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2018,Crimes de Ameaça,1151.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2019,Crimes de Ameaça,1387.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2020,Crimes de Ameaça,1092.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2021,Crimes de Ameaça,924.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2022,Crimes de Ameaça,1148.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2023,Crimes de Ameaça,1356.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2024,Crimes de Ameaça,1376.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2018,Crimes de Estelionato,174.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2019,Crimes de Estelionato,169.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2020,Crimes de Estelionato,421.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2021,Crimes de Estelionato,915.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2022,Crimes de Estelionato,1127.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2023,Crimes de Estelionato,1270.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2024,Crimes de Estelionato,1395.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2018,Crimes de Estupro,68.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2019,Crimes de Estupro,85.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2020,Crimes de Estupro,53.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2021,Crimes de Estupro,56.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2022,Crimes de Estupro,67.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2023,Crimes de Estupro,101.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2024,Crimes de Estupro,85.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2018,Crimes de Furto,1129.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2019,Crimes de Furto,969.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2020,Crimes de Furto,1004.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2021,Crimes de Furto,1198.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2022,Crimes de Furto,1196.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2023,Crimes de Furto,1031.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2024,Crimes de Furto,917.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2018,Crimes de Lesão Corporal,660.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2019,Crimes de Lesão Corporal,762.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2020,Crimes de Lesão Corporal,618.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2021,Crimes de Lesão Corporal,564.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2022,Crimes de Lesão Corporal,605.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2023,Crimes de Lesão Corporal,749.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2024,Crimes de Lesão Corporal,862.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2018,Crimes de Roubo,639.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2019,Crimes de Roubo,510.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2020,Crimes de Roubo,376.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2021,Crimes de Roubo,272.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2022,Crimes de Roubo,286.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2023,Crimes de Roubo,264.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2024,Crimes de Roubo,195.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2018,Furtos de Veículos,176.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2019,Furtos de Veículos,125.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2020,Furtos de Veículos,129.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2021,Furtos de Veículos,117.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2022,Furtos de Veículos,108.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2023,Furtos de Veículos,110.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2024,Furtos de Veículos,61.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2018,Ocorrências Envolvendo Tráfico de Drogas,44.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2019,Ocorrências Envolvendo Tráfico de Drogas,27.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2020,Ocorrências Envolvendo Tráfico de Drogas,46.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2021,Ocorrências Envolvendo Tráfico de Drogas,43.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2022,Ocorrências Envolvendo Tráfico de Drogas,31.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2023,Ocorrências Envolvendo Tráfico de Drogas,83.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2024,Ocorrências Envolvendo Tráfico de Drogas,106.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2018,Ocorrências Envolvendo Uso/Consumo de Drogas,81.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2019,Ocorrências Envolvendo Uso/Consumo de Drogas,46.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2020,Ocorrências Envolvendo Uso/Consumo de Drogas,29.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2021,Ocorrências Envolvendo Uso/Consumo de Drogas,33.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2022,Ocorrências Envolvendo Uso/Consumo de Drogas,25.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2023,Ocorrências Envolvendo Uso/Consumo de Drogas,88.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2024,Ocorrências Envolvendo Uso/Consumo de Drogas,47.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2018,Perturbação do Sossego/Tranquilidade,157.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2019,Perturbação do Sossego/Tranquilidade,175.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2020,Perturbação do Sossego/Tranquilidade,154.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2021,Perturbação do Sossego/Tranquilidade,82.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2022,Perturbação do Sossego/Tranquilidade,140.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2023,Perturbação do Sossego/Tranquilidade,338.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2024,Perturbação do Sossego/Tranquilidade,478.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2018,Roubos de Veículos,44.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2019,Roubos de Veículos,59.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2020,Roubos de Veículos,57.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2021,Roubos de Veículos,44.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2022,Roubos de Veículos,39.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2023,Roubos de Veículos,36.0,Crimes gerais
Almirante Tamandaré,RGI de Curitiba,2024,Roubos de Veículos,23.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2018,Armas de Fogo Apreendidas,2.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2019,Armas de Fogo Apreendidas,5.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2020,Armas de Fogo Apreendidas,4.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2021,Armas de Fogo Apreendidas,14.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2022,Armas de Fogo Apreendidas,2.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2023,Armas de Fogo Apreendidas,5.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2024,Armas de Fogo Apreendidas,2.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2018,Crimes de Ameaça,34.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2019,Crimes de Ameaça,25.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2020,Crimes de Ameaça,32.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2021,Crimes de Ameaça,39.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2022,Crimes de Ameaça,21.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2023,Crimes de Ameaça,20.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2024,Crimes de Ameaça,37.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2018,Crimes de Estelionato,5.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2019,Crimes de Estelionato,6.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2020,Crimes de Estelionato,12.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2021,Crimes de Estelionato,25.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2022,Crimes de Estelionato,21.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2023,Crimes de Estelionato,11.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2024,Crimes de Estelionato,19.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2018,Crimes de Estupro,2.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2019,Crimes de Estupro,4.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2020,Crimes de Estupro,3.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2021,Crimes de Estupro,2.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2022,Crimes de Estupro,6.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2023,Crimes de Estupro,2.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2024,Crimes de Estupro,2.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2018,Crimes de Furto,25.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2019,Crimes de Furto,14.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2020,Crimes de Furto,17.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2021,Crimes de Furto,17.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2022,Crimes de Furto,13.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2023,Crimes de Furto,12.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2024,Crimes de Furto,18.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2018,Crimes de Lesão Corporal,22.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2019,Crimes de Lesão Corporal,18.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2020,Crimes de Lesão Corporal,16.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2021,Crimes de Lesão Corporal,29.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2022,Crimes de Lesão Corporal,19.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2023,Crimes de Lesão Corporal,11.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2024,Crimes de Lesão Corporal,27.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2018,Crimes de Roubo,1.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2019,Crimes de Roubo,1.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2020,Crimes de Roubo,1.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2021,Crimes de Roubo,3.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2018,Furtos de Veículos,2.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2019,Furtos de Veículos,1.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2020,Furtos de Veículos,1.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2021,Furtos de Veículos,2.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2022,Furtos de Veículos,1.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2024,Furtos de Veículos,3.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2019,Ocorrências Envolvendo Tráfico de Drogas,1.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2021,Ocorrências Envolvendo Tráfico de Drogas,1.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2022,Ocorrências Envolvendo Tráfico de Drogas,1.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2019,Ocorrências Envolvendo Uso/Consumo de Drogas,1.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2020,Ocorrências Envolvendo Uso/Consumo de Drogas,1.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2023,Ocorrências Envolvendo Uso/Consumo de Drogas,1.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2024,Ocorrências Envolvendo Uso/Consumo de Drogas,1.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2018,Perturbação do Sossego/Tranquilidade,10.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2019,Perturbação do Sossego/Tranquilidade,7.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2020,Perturbação do Sossego/Tranquilidade,16.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2021,Perturbação do Sossego/Tranquilidade,12.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2022,Perturbação do Sossego/Tranquilidade,7.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2023,Perturbação do Sossego/Tranquilidade,2.0,Crimes gerais
Altamira do Paraná,RGI de Campo Mourão,2024,Perturbação do Sossego/Tranquilidade,3.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2018,Armas de Fogo Apreendidas,4.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2019,Armas de Fogo Apreendidas,5.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2020,Armas de Fogo Apreendidas,7.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2021,Armas de Fogo Apreendidas,2.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2022,Armas de Fogo Apreendidas,5.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2023,Armas de Fogo Apreendidas,3.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2024,Armas de Fogo Apreendidas,3.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2018,Crimes de Ameaça,29.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2019,Crimes de Ameaça,23.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2020,Crimes de Ameaça,21.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2021,Crimes de Ameaça,22.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2022,Crimes de Ameaça,7.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2023,Crimes de Ameaça,25.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2024,Crimes de Ameaça,30.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2018,Crimes de Estelionato,6.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2020,Crimes de Estelionato,13.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2021,Crimes de Estelionato,9.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2022,Crimes de Estelionato,12.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2023,Crimes de Estelionato,14.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2024,Crimes de Estelionato,25.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2018,Crimes de Estupro,3.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2019,Crimes de Estupro,1.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2020,Crimes de Estupro,2.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2022,Crimes de Estupro,2.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2023,Crimes de Estupro,3.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2018,Crimes de Furto,22.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2019,Crimes de Furto,15.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2020,Crimes de Furto,20.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2021,Crimes de Furto,28.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2022,Crimes de Furto,25.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2023,Crimes de Furto,26.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2024,Crimes de Furto,21.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2018,Crimes de Lesão Corporal,26.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2019,Crimes de Lesão Corporal,20.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2020,Crimes de Lesão Corporal,14.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2021,Crimes de Lesão Corporal,7.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2022,Crimes de Lesão Corporal,8.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2023,Crimes de Lesão Corporal,10.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2024,Crimes de Lesão Corporal,24.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2018,Crimes de Roubo,1.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2019,Crimes de Roubo,2.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2020,Crimes de Roubo,1.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2021,Crimes de Roubo,3.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2022,Crimes de Roubo,2.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2023,Crimes de Roubo,1.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2024,Crimes de Roubo,3.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2018,Furtos de Veículos,1.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2020,Furtos de Veículos,2.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2021,Furtos de Veículos,2.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2022,Furtos de Veículos,1.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2023,Furtos de Veículos,5.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2024,Furtos de Veículos,2.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2018,Ocorrências Envolvendo Tráfico de Drogas,12.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2019,Ocorrências Envolvendo Tráfico de Drogas,31.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2020,Ocorrências Envolvendo Tráfico de Drogas,31.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2021,Ocorrências Envolvendo Tráfico de Drogas,10.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2022,Ocorrências Envolvendo Tráfico de Drogas,10.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2023,Ocorrências Envolvendo Tráfico de Drogas,2.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2024,Ocorrências Envolvendo Tráfico de Drogas,15.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2018,Ocorrências Envolvendo Uso/Consumo de Drogas,1.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2019,Ocorrências Envolvendo Uso/Consumo de Drogas,2.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2020,Ocorrências Envolvendo Uso/Consumo de Drogas,1.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2022,Ocorrências Envolvendo Uso/Consumo de Drogas,2.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2023,Ocorrências Envolvendo Uso/Consumo de Drogas,1.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2024,Ocorrências Envolvendo Uso/Consumo de Drogas,2.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2018,Perturbação do Sossego/Tranquilidade,8.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2019,Perturbação do Sossego/Tranquilidade,5.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2020,Perturbação do Sossego/Tranquilidade,5.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2021,Perturbação do Sossego/Tranquilidade,5.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2022,Perturbação do Sossego/Tranquilidade,1.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2023,Perturbação do Sossego/Tranquilidade,1.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2024,Perturbação do Sossego/Tranquilidade,8.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2021,Roubos de Veículos,1.0,Crimes gerais
Alto Paraíso,RGI de Umuarama,2023,Roubos de Veículos,1.0,Crimes gerais
Alto Paraná,RGI de Paranavaí,2018,Armas de Fogo Apreendidas,14.0,Crimes gerais
Alto Paraná,RGI de Paranavaí,2019,Armas de Fogo Apreendidas,10.0,Crimes gerais
Alto Paraná,RGI de Paranavaí,2020,Armas de Fogo Apreendidas,15.0,Crimes gerais
Alto Paraná,RGI de Paranavaí,2021,Armas de Fogo Apreendidas,7.0,Crimes gerais
Alto Paraná,RGI de Paranavaí,2022,Armas de Fogo Apreendidas,11.0,Crimes gerais
Alto Paraná,RGI de Paranavaí,2023,Armas de Fogo Apreendidas,6.0,Crimes gerais
Alto Paraná,RGI de Paranavaí,2024,Armas de Fogo Apreendidas,12.0,Crimes gerais
Alto Paraná,RGI de Paranavaí,2018,Crimes de Ameaça,173.0,Crimes gerais
Alto Paraná,RGI de Paranavaí,2019,Crimes de Ameaça,126.0,Crimes gerais
Alto Paraná,RGI de Paranavaí,2020,Crimes de Ameaça,95.0,Crimes gerais
Alto Paraná,RGI de Paranavaí,2021,Crimes de Ameaça,121.0,Crimes gerais
Alto Paraná,RGI de Paranavaí,2022,Crimes de Ameaça,158.0,Crimes gerais
Alto Paraná,RGI de Paranavaí,2023,Crimes de Ameaça,159.0,Crimes gerais
Alto Paraná,RGI de Paranavaí,2024,Crimes de Ameaça,156.0,Crimes gerais
